Long,Lat,UTM_X(East),UTM_Y(North)
126.3144718,33.3055771,249960.879413581,3688383.16576872
126.3144723,33.3055781,249960.928837014,3688383.27548359
126.3144729,33.3055791,249960.987573786,3688383.38495859
126.3144736,33.30558,249961.05533822,3688383.48310228
126.3144741,33.3055811,249961.105047326,3688383.60390858
126.3144745,33.3055821,249961.145157416,3688383.71386334
126.314475,33.3055831,249961.194580846,3688383.82357821
126.3144755,33.3055841,249961.244004273,3688383.93329308
126.3144761,33.3055851,249961.302741037,3688384.04276808
126.3144766,33.3055862,249961.352450137,3688384.16357438
126.3144772,33.3055871,249961.410901225,3688384.26195795
126.3144777,33.3055884,249961.46118167,3688384.40494711
126.314478,33.3055895,249961.492264089,3688384.52623316
126.3144785,33.3055907,249961.542258859,3688384.65813089
126.3144789,33.3055918,249961.582654614,3688384.77917707
126.3144792,33.3055931,249961.614308378,3688384.92264598
126.3144797,33.3055943,249961.664303144,3688385.0545437
126.3144799,33.3055956,249961.686643567,3688385.19825249
126.3144801,33.3055968,249961.708698321,3688385.33086984
126.3144805,33.3055981,249961.749665419,3688385.47409887
126.3144808,33.3055995,249961.781604852,3688385.62865921
126.3144811,33.3056008,249961.813258611,3688385.77212811
126.3144813,33.3056022,249961.835884709,3688385.92692832
126.3144816,33.3056035,249961.867538467,3688386.07039723
126.3144818,33.3056049,249961.890164562,3688386.22519744
126.3144819,33.3056063,249961.90347732,3688386.38023752
126.3144823,33.3056077,249961.944730085,3688386.53455798
126.3144825,33.3056092,249961.967641854,3688386.70044961
126.3144828,33.3056105,249961.999295609,3688386.84391852
126.3144832,33.3056118,249962.040262698,3688386.98714755
126.3144835,33.3056131,249962.071916451,3688387.13061646
126.3144839,33.3056145,249962.113169214,3688387.28493691
126.3144843,33.3056158,249962.1541363,3688387.42816595
126.3144847,33.305617,249962.194817713,3688387.56030355
126.314485,33.3056182,249962.226185793,3688387.69268103
126.3144852,33.3056196,249962.248811881,3688387.84748125
126.3144853,33.3056207,249962.261267616,3688387.96924705
126.3144855,33.3056219,249962.283322357,3688388.10186441
126.3144855,33.3056231,249962.286750431,3688388.23496152
126.3144858,33.3056242,249962.317832835,3688388.35624758
126.314486,33.3056253,249962.339601903,3688388.47777351
126.3144861,33.3056263,249962.351771964,3688388.58844789
126.3144863,33.3056274,249962.373541031,3688388.70997382
126.3144867,33.3056285,249962.413936765,3688388.83102001
126.314487,33.3056295,249962.444733494,3688388.94121464
126.3144873,33.3056305,249962.47553022,3688389.05140927
126.3144875,33.3056315,249962.497013613,3688389.16184377
126.3144878,33.3056325,249962.527810338,3688389.2720384
126.3144882,33.3056334,249962.567634725,3688389.37090173
126.3144884,33.3056343,249962.588832444,3688389.47024481
126.3144888,33.3056352,249962.628656827,3688389.56910814
126.3144891,33.3056361,249962.659167878,3688389.66821135
126.3144891,33.3056369,249962.661453258,3688389.75694276
126.3144892,33.3056379,249962.673623315,3688389.86761714
126.3144894,33.3056387,249962.694535362,3688389.95586879
126.3144894,33.3056396,249962.697106415,3688390.05569163
126.3144896,33.3056405,249962.718304131,3688390.15503471
126.3144896,33.3056412,249962.720303839,3688390.23267469
126.3144896,33.3056419,249962.722303546,3688390.31031467
126.3144897,33.3056426,249962.733616585,3688390.38771477
126.3144898,33.3056434,249962.745215297,3688390.47620631
126.3144898,33.3056441,249962.747215004,3688390.55384629
126.3144899,33.3056448,249962.758528043,3688390.63124639
126.3144899,33.3056456,249962.760813423,3688390.7199778
126.3144899,33.3056462,249962.762527458,3688390.78652635
126.31449,33.3056471,249962.774411842,3688390.88610931
126.31449,33.3056478,249962.776411549,3688390.96374929
126.31449,33.3056486,249962.778696929,3688391.0524807
126.3144901,33.3056493,249962.790009968,3688391.1298808
126.3144901,33.3056502,249962.792581021,3688391.22970364
126.31449,33.3056509,249962.785267397,3688391.30758349
126.3144899,33.3056517,249962.778239446,3688391.39655477
126.3144899,33.3056526,249962.780810499,3688391.49637761
126.3144898,33.3056533,249962.773496876,3688391.57425746
126.3144899,33.3056541,249962.785095587,3688391.66274899
126.31449,33.3056549,249962.796694298,3688391.75124053
126.3144899,33.3056558,249962.789952021,3688391.85130323
126.31449,33.3056566,249962.801550732,3688391.93979477
126.3144899,33.3056573,249962.79423711,3688392.01767462
126.31449,33.3056582,249962.806121493,3688392.11725758
126.31449,33.3056589,249962.808121201,3688392.19489756
126.3144899,33.3056596,249962.800807579,3688392.27277742
126.31449,33.3056603,249962.812120617,3688392.35017752
126.31449,33.3056611,249962.814405998,3688392.43890893
126.31449,33.3056619,249962.816691379,3688392.52764034
126.31449,33.3056627,249962.818976759,3688392.61637174
126.31449,33.3056634,249962.820976468,3688392.69401172
126.31449,33.3056643,249962.823547521,3688392.79383456
126.31449,33.3056651,249962.825832902,3688392.88256596
126.3144901,33.3056659,249962.837431613,3688392.97105749
126.3144901,33.3056667,249962.839716994,3688393.0597889
126.3144901,33.3056675,249962.842002375,3688393.14852031
126.3144901,33.3056685,249962.844859101,3688393.25943457
126.31449,33.3056694,249962.838116826,3688393.35949728
126.31449,33.3056702,249962.840402207,3688393.44822868
126.3144898,33.3056712,249962.824632276,3688393.55962269
126.3144897,33.3056723,249962.818461347,3688393.68186825
126.3144896,33.3056732,249962.811719073,3688393.78193096
126.3144895,33.3056743,249962.805548142,3688393.90417652
126.3144894,33.3056753,249962.799091544,3688394.01533066
126.3144891,33.3056763,249962.774008284,3688394.12696454
126.314489,33.3056773,249962.767551684,3688394.23811868
126.3144887,33.3056783,249962.742468428,3688394.34975256
126.3144886,33.3056794,249962.736297502,3688394.47199813
126.3144883,33.3056803,249962.710928572,3688394.57254059
126.314488,33.3056812,249962.685559645,3688394.67308305
126.3144879,33.3056821,249962.678817374,3688394.77314575
126.3144877,33.305683,249962.662761776,3688394.87344834
126.3144875,33.3056839,249962.646706178,3688394.97375092
126.3144873,33.3056848,249962.630650581,3688395.07405351
126.3144871,33.3056857,249962.614594982,3688395.1743561
126.314487,33.3056866,249962.607852715,3688395.27441881
126.3144868,33.3056875,249962.591797116,3688395.37472139
126.3144866,33.3056884,249962.575741521,3688395.47502398
126.3144866,33.3056893,249962.578312579,3688395.57484681
126.3144864,33.3056902,249962.562256984,3688395.67514939
126.3144863,33.305691,249962.555229043,3688395.76412068
126.3144861,33.305692,249962.539459122,3688395.87551469
126.3144859,33.3056928,249962.523117853,3688395.96472585
126.3144859,33.3056939,249962.526260259,3688396.08673153
126.3144858,33.3056948,249962.519517994,3688396.18679424
126.3144857,33.3056959,249962.513347075,3688396.3090398
126.3144853,33.305697,249962.479236175,3688396.43200499
126.3144849,33.305698,249962.444839605,3688396.54387876
126.3144846,33.3056991,249962.420042035,3688396.66660407
126.3144842,33.3057001,249962.385645464,3688396.77847784
126.3144838,33.305701,249962.350963223,3688396.87926018
126.3144835,33.305702,249962.32587998,3688396.99089406
126.314483,33.305703,249962.282170089,3688397.10300771
126.3144826,33.305704,249962.247773524,3688397.21488147
126.3144822,33.3057051,249962.213662634,3688397.33784666
126.3144818,33.3057061,249962.179266069,3688397.44972043
126.3144815,33.3057071,249962.154182832,3688397.56135432
126.3144812,33.305708,249962.128813922,3688397.66189678
126.3144809,33.305709,249962.103730687,3688397.77353067
126.3144806,33.3057101,249962.078933124,3688397.89625599
126.3144802,33.305711,249962.044250891,3688397.99703833
126.3144799,33.305712,249962.019167656,3688398.10867222
126.3144796,33.305713,249961.994084423,3688398.22030611
126.3144793,33.305714,249961.969001192,3688398.33194
126.3144789,33.305715,249961.934604636,3688398.44381376
126.3144786,33.305716,249961.909521406,3688398.55544765
126.3144782,33.305717,249961.87512485,3688398.66732142
126.3144779,33.305718,249961.850041622,3688398.77895531
126.3144775,33.3057189,249961.815359393,3688398.87973765
126.3144772,33.3057198,249961.789990492,3688398.98028012
126.3144768,33.3057208,249961.755593942,3688399.09215389
126.3144765,33.3057217,249961.730225042,3688399.19269635
126.3144761,33.3057227,249961.695828491,3688399.30457012
126.3144757,33.3057237,249961.661431943,3688399.41644389
126.3144754,33.3057247,249961.63634872,3688399.52807778
126.314475,33.3057256,249961.601666499,3688399.62886012
126.3144746,33.3057266,249961.567269952,3688399.74073389
126.3144743,33.3057275,249961.541901056,3688399.84127636
126.3144738,33.3057283,249961.497619841,3688399.93120715
126.3144735,33.3057292,249961.472250944,3688400.03174962
126.3144733,33.30573,249961.455909698,3688400.12096078
126.3144729,33.305731,249961.421513157,3688400.23283455
126.3144725,33.3057318,249961.386545265,3688400.32252547
126.314472,33.3057327,249961.342549728,3688400.42354769
126.3144716,33.3057335,249961.30758184,3688400.51323861
126.3144711,33.3057344,249961.263586303,3688400.61426083
126.3144706,33.3057352,249961.219305095,3688400.70419163
126.3144701,33.305736,249961.175023884,3688400.79412243
126.3144696,33.3057369,249961.131028353,3688400.89514465
126.3144692,33.3057377,249961.096060468,3688400.98483557
126.3144685,33.3057385,249961.033152617,3688401.07524612
126.3144682,33.3057393,249961.007498054,3688401.16469716
126.3144678,33.3057401,249960.972530172,3688401.25438808
126.3144673,33.305741,249960.928534645,3688401.35541031
126.3144668,33.3057419,249960.884539119,3688401.45643253
126.3144663,33.3057428,249960.840543592,3688401.55745476
126.3144657,33.3057435,249960.786663395,3688401.63653401
126.3144653,33.3057445,249960.752266867,3688401.74840778
126.314465,33.3057453,249960.726612311,3688401.83785882
126.3144645,33.3057462,249960.68261679,3688401.93888105
126.3144639,33.305747,249960.62902227,3688402.02905173
126.3144635,33.3057479,249960.594340072,3688402.12983408
126.314463,33.3057488,249960.550344551,3688402.2308563
126.3144625,33.3057496,249960.506063358,3688402.3207871
126.3144621,33.3057505,249960.471381162,3688402.42156945
126.3144613,33.3057513,249960.399160007,3688402.51221989
126.3144607,33.3057522,249960.34585117,3688402.613482
126.3144602,33.3057529,249960.301284304,3688402.69232137
126.3144595,33.3057538,249960.23866215,3688402.79382336
126.314459,33.3057547,249960.194666639,3688402.89484559
126.3144584,33.3057555,249960.141072132,3688402.98501627
126.3144578,33.3057562,249960.087191948,3688403.06409552
126.3144573,33.3057571,249960.04319644,3688403.16511775
126.3144567,33.305758,249959.989887611,3688403.26637986
126.3144561,33.3057589,249959.936578786,3688403.36764197
126.3144555,33.3057598,249959.88326996,3688403.46890408
126.3144549,33.3057606,249959.82967546,3688403.55907476
126.3144545,33.3057614,249959.794707597,3688403.64876569
126.3144539,33.3057624,249959.741684453,3688403.76111923
126.3144532,33.3057632,249959.678776635,3688403.85152979
126.3144527,33.3057641,249959.634781136,3688403.95255202
126.3144521,33.305765,249959.581472316,3688404.05381414
126.3144516,33.305766,249959.537762497,3688404.16592779
126.3144508,33.3057669,249959.465827042,3688404.26766966
126.3144503,33.3057678,249959.421831547,3688404.3686919
126.3144497,33.3057688,249959.36880841,3688404.48104544
126.314449,33.3057696,249959.305900601,3688404.571456
126.3144485,33.3057706,249959.262190787,3688404.68356967
126.3144477,33.3057714,249959.189969662,3688404.77422011
126.3144471,33.3057722,249959.136375176,3688404.8643908
126.3144465,33.3057732,249959.083352046,3688404.97674434
126.3144459,33.3057741,249959.030043241,3688405.07800646
126.314445,33.3057749,249958.948508803,3688405.16889679
126.3144444,33.3057759,249958.895485679,3688405.28125033
126.3144437,33.3057767,249958.83257788,3688405.3716609
126.314443,33.3057776,249958.76995576,3688405.4731629
126.3144422,33.3057785,249958.698020326,3688405.57490478
126.3144416,33.3057793,249958.644425848,3688405.66507547
126.3144408,33.3057801,249958.572204739,3688405.75572592
126.3144401,33.305781,249958.509582625,3688405.85722792
126.3144393,33.3057819,249958.437647195,3688405.9589698
126.3144385,33.3057827,249958.365426087,3688406.04962026
126.3144378,33.3057835,249958.302518301,3688406.14003083
126.314437,33.3057844,249958.230582875,3688406.24177272
126.3144363,33.3057853,249958.16796077,3688406.34327472
126.3144355,33.3057861,249958.095739668,3688406.43392518
126.3144349,33.3057871,249958.04271656,3688406.54627873
126.3144343,33.305788,249957.989407776,3688406.64754085
126.3144335,33.3057888,249957.917186681,3688406.73819131
126.3144329,33.3057897,249957.863877897,3688406.83945343
126.3144321,33.3057905,249957.791656802,3688406.93010389
126.3144315,33.3057914,249957.738348023,3688407.03136601
126.3144309,33.3057922,249957.684753562,3688407.12153671
126.3144302,33.3057931,249957.62213147,3688407.22303872
126.3144295,33.3057939,249957.559223696,3688407.3134493
126.3144288,33.3057948,249957.496601606,3688407.41495131
126.3144282,33.3057956,249957.44300715,3688407.50512201
126.3144274,33.3057964,249957.370786065,3688407.59577247
126.3144265,33.3057974,249957.289823026,3688407.70884567
126.3144257,33.3057983,249957.217887626,3688407.81058756
126.3144249,33.3057991,249957.145666545,3688407.90123803
126.3144241,33.3057999,249957.073445465,3688407.99188849
126.3144233,33.3058008,249957.00151007,3688408.09363039
126.3144225,33.3058016,249956.929288993,3688408.18428086
126.3144216,33.3058023,249956.847468921,3688408.26407978
126.3144208,33.3058032,249956.775533528,3688408.36582168
126.3144201,33.305804,249956.712625773,3688408.45623226
126.3144192,33.3058047,249956.630805705,3688408.53603119
126.3144183,33.3058054,249956.548985642,3688408.61583012
126.3144174,33.305806,249956.466879896,3688408.68453762
126.3144165,33.3058068,249956.385345514,3688408.77542797
126.3144157,33.3058076,249956.313124448,3688408.86607845
126.3144148,33.3058082,249956.231018706,3688408.93478595
126.3144139,33.305809,249956.149484331,3688409.02567631
126.3144129,33.3058098,249956.058636641,3688409.11680655
126.3144121,33.3058104,249955.985844217,3688409.18527417
126.3144112,33.3058112,249955.904309844,3688409.27616453
126.3144104,33.305812,249955.832088789,3688409.36681501
126.3144096,33.3058127,249955.75958205,3688409.44637406
126.3144087,33.3058135,249955.678047684,3688409.53726443
126.3144079,33.3058142,249955.605540949,3688409.61682348
126.314407,33.3058149,249955.5237209,3688409.69662241
126.3144061,33.3058157,249955.442186536,3688409.78751278
126.3144052,33.3058165,249955.360652174,3688409.87840314
126.3144045,33.3058173,249955.297744442,3688409.96881374
126.3144036,33.3058179,249955.215638716,3688410.03752126
126.3144027,33.3058187,249955.134104358,3688410.12841162
126.3144019,33.3058192,249955.061026265,3688410.18578783
126.3144008,33.3058198,249954.960293919,3688410.25497511
126.3143999,33.3058203,249954.877902514,3688410.3125912
126.3143992,33.3058209,249954.814423421,3688410.38081895
126.3143983,33.3058216,249954.732603386,3688410.4606179
126.3143974,33.3058222,249954.650497671,3688410.52932542
126.3143965,33.3058228,249954.568391954,3688410.59803293
126.3143956,33.3058235,249954.486571923,3688410.67783188
126.3143947,33.3058241,249954.404466209,3688410.7465394
126.3143937,33.3058246,249954.312761502,3688410.80439538
126.3143927,33.3058252,249954.221342477,3688410.87334279
126.3143918,33.3058258,249954.139236767,3688410.94205032
126.3143909,33.3058263,249954.056845375,3688410.99966641
126.3143899,33.305827,249953.965712037,3688411.07970525
126.3143889,33.3058276,249953.87429302,3688411.14865266
126.3143879,33.3058282,249953.782874002,3688411.21760007
126.3143869,33.3058287,249953.6911693,3688411.27545606
126.3143858,33.3058292,249953.590151287,3688411.33355193
126.3143849,33.3058299,249953.50833127,3688411.41335089
126.3143838,33.3058304,249953.407313262,3688411.47144677
126.3143829,33.3058309,249953.324921877,3688411.52906287
126.3143819,33.3058314,249953.233217181,3688411.58691886
126.3143811,33.3058321,249953.160710481,3688411.66647794
126.31438,33.3058326,249953.059692475,3688411.72457382
126.314379,33.3058332,249952.968273468,3688411.79352124
126.314378,33.3058339,249952.87714015,3688411.87356009
126.3143771,33.3058345,249952.795034457,3688411.94226762
126.3143761,33.3058351,249952.703615454,3688412.01121504
126.3143751,33.3058356,249952.611910766,3688412.06907104
126.3143741,33.3058362,249952.520491765,3688412.13801847
126.314373,33.3058369,249952.420045141,3688412.21829721
126.3143721,33.3058374,249952.33765377,3688412.27591332
126.3143709,33.3058381,249952.227893837,3688412.35643195
126.3143699,33.3058386,249952.136189155,3688412.41428795
126.3143688,33.3058392,249952.035456849,3688412.48347527
126.3143678,33.3058399,249951.944323543,3688412.56351413
126.3143667,33.3058404,249951.843305553,3688412.62161002
126.3143656,33.3058411,249951.742858939,3688412.70188877
126.3143644,33.3058416,249951.632527641,3688412.76022455
126.3143633,33.3058422,249951.531795342,3688412.82941188
126.3143623,33.3058427,249951.440090669,3688412.88726789
126.3143611,33.3058433,249951.330045062,3688412.9566951
126.3143599,33.3058439,249951.219999456,3688413.02612231
126.3143587,33.3058445,249951.109953853,3688413.09554953
126.3143576,33.305845,249951.008935873,3688413.15364543
126.3143565,33.3058456,249950.908203583,3688413.22283276
126.3143553,33.3058462,249950.798157983,3688413.29225998
126.314354,33.3058467,249950.678513387,3688413.35083566
126.3143529,33.3058472,249950.577495412,3688413.40893157
126.3143517,33.3058478,249950.467449817,3688413.47835879
126.3143504,33.3058483,249950.347805224,3688413.53693448
126.3143494,33.305849,249950.256671941,3688413.61697336
126.314348,33.3058496,249950.12799973,3688413.68688036
126.3143469,33.3058502,249950.027267452,3688413.7560677
126.3143456,33.3058507,249949.907622864,3688413.8146434
126.3143442,33.3058512,249949.778664969,3688413.87345898
126.314343,33.3058518,249949.668619384,3688413.94288621
126.3143418,33.3058522,249949.558002421,3688413.9901306
126.3143404,33.3058527,249949.42904453,3688414.04894619
126.3143391,33.3058532,249949.30939995,3688414.10752189
126.3143378,33.3058536,249949.18946968,3688414.15500616
126.3143364,33.3058541,249949.060511791,3688414.21382176
126.3143351,33.3058544,249948.940295833,3688414.25021461
126.3143338,33.305855,249948.820936948,3688414.31988174
126.3143326,33.3058554,249948.710319993,3688414.36712614
126.3143313,33.3058558,249948.59038973,3688414.41461042
126.3143299,33.3058563,249948.461431849,3688414.47342602
126.3143286,33.3058568,249948.341787279,3688414.53200173
126.3143273,33.3058573,249948.22214271,3688414.59057745
126.3143261,33.3058577,249948.111525761,3688414.63782185
126.3143246,33.3058581,249947.972968884,3688414.68578592
126.3143231,33.3058585,249947.834412007,3688414.73375
126.3143218,33.3058588,249947.714196059,3688414.77014287
126.3143203,33.3058592,249947.575639186,3688414.81810695
126.3143189,33.3058595,249947.446109931,3688414.85473971
126.3143175,33.3058599,249947.316866367,3688414.9024639
126.3143162,33.3058602,249947.196650423,3688414.93885677
126.3143149,33.3058606,249947.076720173,3688414.98634108
126.3143134,33.3058609,249946.937877612,3688415.02321374
126.3143122,33.3058612,249946.82697498,3688415.05936673
126.3143108,33.3058615,249946.69744573,3688415.0959995
126.3143095,33.3058618,249946.577229788,3688415.13239238
126.3143083,33.305862,249946.466041464,3688415.15745395
126.314307,33.3058623,249946.345825528,3688415.19384684
126.3143059,33.3058626,249946.244236206,3688415.22975994
126.3143047,33.3058628,249946.133047884,3688415.25482151
126.3143037,33.305863,249946.040486183,3688415.27940329
126.3143027,33.3058633,249945.948210174,3688415.3150765
126.3143018,33.3058634,249945.864676085,3688415.32832697
126.3143007,33.3058637,249945.763086769,3688415.36424007
126.3142999,33.3058638,249945.68886599,3688415.37725065
126.3142989,33.305864,249945.59630429,3688415.40183244
126.314298,33.3058641,249945.512770203,3688415.4150829
126.314297,33.3058644,249945.420494197,3688415.45075612
126.3142962,33.3058645,249945.346273419,3688415.4637667
126.3142952,33.3058647,249945.253711721,3688415.48834849
126.3142943,33.3058649,249945.17046333,3688415.51269039
126.3142933,33.3058651,249945.077901631,3688415.53727218
126.3142923,33.3058653,249944.985339932,3688415.56185398
126.3142912,33.3058654,249944.883179229,3688415.57558424
126.3142902,33.3058656,249944.790617531,3688415.60016604
126.314289,33.3058658,249944.679429215,3688415.62522762
126.3142878,33.305866,249944.568240901,3688415.65028921
126.3142867,33.3058662,249944.466365895,3688415.6751109
126.3142855,33.3058664,249944.355177581,3688415.70017249
126.3142843,33.3058666,249944.243989268,3688415.72523408
126.314283,33.3058668,249944.123487646,3688415.75053557
126.3142818,33.3058671,249944.01258503,3688415.78668859
126.3142805,33.3058673,249943.89208341,3688415.81199008
126.3142792,33.3058675,249943.77158179,3688415.83729157
126.3142778,33.3058677,249943.641766862,3688415.86283296
126.3142765,33.305868,249943.52155094,3688415.89922588
126.3142751,33.3058682,249943.391736013,3688415.92476728
126.3142737,33.3058685,249943.262206782,3688415.9614001
126.3142723,33.3058687,249943.132391857,3688415.98694149
126.3142709,33.305869,249943.00286263,3688416.02357432
126.3142695,33.3058692,249942.873047705,3688416.04911572
126.3142681,33.3058695,249942.74351848,3688416.08574854
126.3142667,33.3058696,249942.613417859,3688416.10019852
126.3142654,33.3058697,249942.492630544,3688416.1144086
126.3142639,33.3058699,249942.353502314,3688416.1401899
126.3142626,33.30587,249942.232715002,3688416.15439999
126.3142612,33.3058701,249942.102614382,3688416.16884997
126.3142599,33.3058702,249941.981827071,3688416.18306006
126.3142586,33.3058703,249941.86103976,3688416.19727015
126.3142573,33.3058706,249941.740823844,3688416.23366309
126.3142561,33.3058707,249941.629349842,3688416.24763329
126.3142549,33.305871,249941.518447239,3688416.28378634
126.3142537,33.3058712,249941.407258937,3688416.30884796
126.3142526,33.3058713,249941.305098246,3688416.32257826
126.3142514,33.3058716,249941.194195645,3688416.35873132
126.3142502,33.3058717,249941.082721644,3688416.37270152
126.3142491,33.3058718,249940.980560952,3688416.38643182
126.3142481,33.3058721,249940.888284968,3688416.42210508
126.314247,33.3058723,249940.786409977,3688416.44692682
126.3142459,33.3058725,249940.684534986,3688416.47174855
126.3142447,33.3058727,249940.573346688,3688416.49681019
126.3142437,33.305873,249940.481070706,3688416.53248345
126.3142424,33.3058732,249940.360569101,3688416.55778499
126.3142412,33.3058734,249940.249380804,3688416.58284663
126.3142399,33.3058736,249940.128879199,3688416.60814816
126.3142387,33.3058739,249940.017976604,3688416.64430123
126.3142374,33.3058742,249939.897760702,3688416.6806942
126.3142359,33.3058744,249939.758632484,3688416.70647554
126.3142345,33.3058747,249939.629103273,3688416.74310841
126.314233,33.305875,249939.490260757,3688416.77998118
126.3142315,33.305875,249939.350561137,3688416.78357968
126.31423,33.3058753,249939.21171862,3688416.82045245
126.3142284,33.3058755,249939.063277097,3688416.8464737
126.3142268,33.3058757,249938.914835574,3688416.87249496
126.314225,33.3058759,249938.747767434,3688416.89899601
126.3142236,33.3058761,249938.617952528,3688416.92453747
126.3142218,33.3058761,249938.450312986,3688416.92885568
126.3142202,33.3058761,249938.301300058,3688416.93269409
126.3142185,33.3058762,249938.143259526,3688416.94786382
126.3142169,33.3058763,249937.994532303,3688416.96279366
126.3142152,33.3058762,249937.835920363,3688416.95578055
126.3142135,33.3058762,249937.677594126,3688416.95985887
126.3142117,33.3058762,249937.509954584,3688416.9641771
126.3142102,33.3058761,249937.369969261,3688416.95668419
126.3142085,33.3058759,249937.211071617,3688416.93857966
126.3142069,33.3058759,249937.062058687,3688416.94241809
126.3142053,33.3058757,249936.91247435,3688416.92407366
126.3142039,33.3058756,249936.781802331,3688416.91634086
126.3142024,33.3058754,249936.641531301,3688416.89775654
126.314201,33.3058752,249936.510573578,3688416.87893232
126.3141996,33.305875,249936.379615854,3688416.8601081
126.3141982,33.305875,249936.249229541,3688416.86346673
126.3141969,33.3058748,249936.127585124,3688416.84440261
126.3141957,33.3058748,249936.015825426,3688416.84728145
126.3141944,33.3058747,249935.894466714,3688416.83930875
126.3141931,33.3058746,249935.773107999,3688416.83133607
126.3141918,33.3058744,249935.651463581,3688416.81227195
126.3141905,33.3058744,249935.530390574,3688416.81539069
126.3141892,33.3058742,249935.408746155,3688416.79632658
126.3141879,33.3058741,249935.287387441,3688416.7883539
126.3141866,33.3058741,249935.166314434,3688416.79147265
126.3141853,33.305874,249935.044955719,3688416.78349997
126.3141839,33.3058739,249934.914283697,3688416.77576719
126.3141825,33.3058737,249934.783325965,3688416.75694299
126.3141811,33.3058735,249934.652368234,3688416.73811879
126.3141797,33.3058733,249934.521410503,3688416.7192946
126.3141782,33.3058732,249934.38142517,3688416.71180174
126.3141768,33.3058729,249934.25018173,3688416.68188612
126.3141754,33.3058728,249934.119509702,3688416.67415335
126.3141739,33.3058725,249933.978952952,3688416.64447764
126.3141724,33.3058722,249933.838396201,3688416.61480193
126.314171,33.305872,249933.707438466,3688416.59597774
126.3141695,33.3058717,249933.566881713,3688416.56630204
126.3141679,33.3058714,249933.417011648,3688416.53686624
126.3141664,33.305871,249933.276169185,3688416.49609911
126.314165,33.3058707,249933.144925737,3688416.4661835
126.3141635,33.3058704,249933.00436898,3688416.43650781
126.314162,33.30587,249932.863526511,3688416.39574068
126.3141606,33.3058696,249932.731997351,3688416.35473366
126.3141591,33.3058693,249932.59144059,3688416.32505796
126.3141577,33.305869,249932.460197135,3688416.29514237
126.3141563,33.3058686,249932.328667972,3688416.25413534
126.3141548,33.3058683,249932.188111208,3688416.22445966
126.3141534,33.305868,249932.056867753,3688416.19454407
126.3141519,33.3058677,249931.916310987,3688416.16486838
126.3141506,33.3058674,249931.794380838,3688416.13471289
126.3141492,33.3058671,249931.663137377,3688416.1047973
126.3141478,33.3058667,249931.531608207,3688416.06379029
126.3141463,33.3058665,249931.391337148,3688416.04520604
126.3141449,33.3058662,249931.260093687,3688416.01529046
126.3141436,33.3058659,249931.138163531,3688415.98513498
126.3141423,33.3058658,249931.0168048,3688415.97716235
126.3141411,33.3058654,249930.903902242,3688415.93567553
126.3141397,33.3058652,249930.772944489,3688415.91685138
126.3141384,33.3058649,249930.651014332,3688415.8866959
126.314137,33.3058646,249930.519770866,3688415.85678033
126.3141357,33.3058644,249930.398126419,3688415.83771628
126.3141344,33.3058641,249930.27619626,3688415.8075608
126.3141331,33.3058638,249930.1542661,3688415.77740533
126.3141316,33.3058635,249930.013709318,3688415.74772967
126.3141305,33.3058632,249929.910405778,3688415.71709438
126.3141291,33.3058629,249929.779162303,3688415.68717882
126.3141277,33.3058627,249929.648204543,3688415.66835469
126.3141264,33.3058625,249929.526560092,3688415.64929065
126.314125,33.3058622,249929.395316617,3688415.6193751
126.3141237,33.3058619,249929.273386451,3688415.58921963
126.3141223,33.3058616,249929.142142973,3688415.55930408
126.3141209,33.3058613,249929.010899498,3688415.52938853
126.3141195,33.305861,249928.879656017,3688415.49947298
126.3141181,33.3058606,249928.748126824,3688415.458466
126.3141166,33.3058603,249928.607570034,3688415.42879037
126.3141151,33.3058599,249928.466727526,3688415.3880233
126.3141137,33.3058595,249928.335198329,3688415.34701633
126.3141122,33.3058591,249928.194355822,3688415.30624928
126.3141107,33.3058587,249928.053513312,3688415.26548222
126.3141091,33.3058583,249927.90335749,3688415.22495508
126.3141076,33.3058579,249927.762514978,3688415.18418803
126.3141058,33.3058574,249927.593446817,3688415.13304928
126.3141043,33.305857,249927.452604302,3688415.09228224
126.3141027,33.3058565,249927.30216276,3688415.04066367
126.3141012,33.305856,249927.161034527,3688414.9888052
126.3140995,33.3058555,249927.001279669,3688414.93742655
126.3140979,33.305855,249926.850838122,3688414.885808
126.3140963,33.3058546,249926.700682289,3688414.84528087
126.3140947,33.3058541,249926.550240736,3688414.79366232
126.3140932,33.3058537,249926.409398211,3688414.75289529
126.3140916,33.3058532,249926.258956657,3688414.70127674
126.3140899,33.3058528,249926.099487505,3688414.66098954
126.3140885,33.3058523,249925.96767257,3688414.60889117
126.3140869,33.3058519,249925.817516728,3688414.56836406
126.3140853,33.3058514,249925.667075165,3688414.51674552
126.3140839,33.305851,249925.535545942,3688414.47573859
126.3140824,33.3058505,249925.394417689,3688414.42388014
126.3140808,33.30585,249925.243976121,3688414.37226161
126.3140793,33.3058495,249925.102847865,3688414.32040317
126.3140778,33.305849,249924.961719608,3688414.26854473
126.3140764,33.3058486,249924.830190377,3688414.22753781
126.3140751,33.3058482,249924.707974457,3688414.18629097
126.3140736,33.3058477,249924.566846193,3688414.13443254
126.3140724,33.3058472,249924.453657863,3688414.08185436
126.3140711,33.3058467,249924.331156222,3688414.0295161
126.3140698,33.3058463,249924.208940295,3688413.98826927
126.3140686,33.3058458,249924.095751961,3688413.9356911
