Long,Lat
126.3144104,33.305812
126.3144096,33.3058127
126.3144087,33.3058135
126.3144079,33.3058142
126.314407,33.3058149
126.3144061,33.3058157
126.3144052,33.3058165
126.3144045,33.3058173
126.3144036,33.3058179
126.3144027,33.3058187
126.3144019,33.3058192
126.3144008,33.3058198
126.3143999,33.3058203
126.3143992,33.3058209
126.3143983,33.3058216
126.3143974,33.3058222
126.3143965,33.3058228
126.3143956,33.3058235
126.3143947,33.3058241
126.3143937,33.3058246
126.3143927,33.3058252
126.3143918,33.3058258
126.3143909,33.3058263
126.3143899,33.305827
126.3143889,33.3058276
126.3143879,33.3058282
126.3143869,33.3058287
126.3143858,33.3058292
126.3143849,33.3058299
126.3143838,33.3058304
126.3143829,33.3058309
126.3143819,33.3058314
126.3143811,33.3058321
126.31438,33.3058326
126.314379,33.3058332
126.314378,33.3058339
126.3143771,33.3058345
126.3143761,33.3058351
126.3143751,33.3058356
126.3143741,33.3058362
126.314373,33.3058369
126.3143721,33.3058374
126.3143709,33.3058381
126.3143699,33.3058386
126.3143688,33.3058392
126.3143678,33.3058399
126.3143667,33.3058404
126.3143656,33.3058411
126.3143644,33.3058416
126.3143633,33.3058422
126.3143623,33.3058427
126.3143611,33.3058433
126.3143599,33.3058439
126.3143587,33.3058445
126.3143576,33.305845
126.3143565,33.3058456
126.3143553,33.3058462
126.314354,33.3058467
126.3143529,33.3058472
126.3143517,33.3058478
126.3143504,33.3058483
126.3143494,33.305849
126.314348,33.3058496
126.3143469,33.3058502
126.3143456,33.3058507
126.3143442,33.3058512
126.314343,33.3058518
126.3143418,33.3058522
126.3143404,33.3058527
126.3143391,33.3058532
126.3143378,33.3058536
126.3143364,33.3058541
126.3143351,33.3058544
126.3143338,33.305855
126.3143326,33.3058554
126.3143313,33.3058558
126.3143299,33.3058563
126.3143286,33.3058568
126.3143273,33.3058573
126.3143261,33.3058577
126.3143246,33.3058581
126.3143231,33.3058585
126.3143218,33.3058588
126.3143203,33.3058592
126.3143189,33.3058595
126.3143175,33.3058599
126.3143162,33.3058602
126.3143149,33.3058606
126.3143134,33.3058609
126.3143122,33.3058612
126.3143108,33.3058615
126.3143095,33.3058618
126.3143083,33.305862
126.314307,33.3058623
126.3143059,33.3058626
126.3143047,33.3058628
126.3143037,33.305863
126.3143027,33.3058633
126.3143018,33.3058634
126.3143007,33.3058637
126.3142999,33.3058638
126.3142989,33.305864
126.314298,33.3058641
126.314297,33.3058644
126.3142962,33.3058645
126.3142952,33.3058647
126.3142943,33.3058649
126.3142933,33.3058651
126.3142923,33.3058653
126.3142912,33.3058654
126.3142902,33.3058656
126.314289,33.3058658
126.3142878,33.305866
126.3142867,33.3058662
126.3142855,33.3058664
126.3142843,33.3058666
126.314283,33.3058668
126.3142818,33.3058671
126.3142805,33.3058673
126.3142792,33.3058675
126.3142778,33.3058677
126.3142765,33.305868
126.3142751,33.3058682
126.3142737,33.3058685
126.3142723,33.3058687
126.3142709,33.305869
126.3142695,33.3058692
126.3142681,33.3058695
126.3142667,33.3058696
126.3142654,33.3058697
126.3142639,33.3058699
126.3142626,33.30587
126.3142612,33.3058701
126.3142599,33.3058702
126.3142586,33.3058703
126.3142573,33.3058706
126.3142561,33.3058707
126.3142549,33.305871
126.3142537,33.3058712
126.3142526,33.3058713
126.3142514,33.3058716
126.3142502,33.3058717
126.3142491,33.3058718
126.3142481,33.3058721
126.314247,33.3058723
126.3142459,33.3058725
126.3142447,33.3058727
126.3142437,33.305873
126.3142424,33.3058732
126.3142412,33.3058734
126.3142399,33.3058736
126.3142387,33.3058739
126.3142374,33.3058742
126.3142359,33.3058744
126.3142345,33.3058747
126.314233,33.305875
126.3142315,33.305875
126.31423,33.3058753
126.3142284,33.3058755
126.3142268,33.3058757
126.314225,33.3058759
126.3142236,33.3058761
126.3142218,33.3058761
126.3142202,33.3058761
126.3142185,33.3058762
126.3142169,33.3058763
126.3142152,33.3058762
126.3142135,33.3058762
126.3142117,33.3058762
126.3142102,33.3058761
126.3142085,33.3058759
126.3142069,33.3058759
126.3142053,33.3058757
126.3142039,33.3058756
126.3142024,33.3058754
126.314201,33.3058752
126.3141996,33.305875
126.3141982,33.305875
126.3141969,33.3058748
126.3141957,33.3058748
126.3141944,33.3058747
126.3141931,33.3058746
126.3141918,33.3058744
126.3141905,33.3058744
126.3141892,33.3058742
126.3141879,33.3058741
126.3141866,33.3058741
126.3141853,33.305874
126.3141839,33.3058739
126.3141825,33.3058737
126.3141811,33.3058735
126.3141797,33.3058733
126.3141782,33.3058732
126.3141768,33.3058729
126.3141754,33.3058728
126.3141739,33.3058725
126.3141724,33.3058722
126.314171,33.305872
126.3141695,33.3058717
126.3141679,33.3058714
126.3141664,33.305871
126.314165,33.3058707
126.3141635,33.3058704
126.314162,33.30587
126.3141606,33.3058696
126.3141591,33.3058693
126.3141577,33.305869
126.3141563,33.3058686
126.3141548,33.3058683
126.3141534,33.305868
126.3141519,33.3058677
126.3141506,33.3058674
126.3141492,33.3058671
126.3141478,33.3058667
126.3141463,33.3058665
126.3141449,33.3058662
126.3141436,33.3058659
126.3141423,33.3058658
126.3141411,33.3058654
126.3141397,33.3058652
126.3141384,33.3058649
126.314137,33.3058646
126.3141357,33.3058644
126.3141344,33.3058641
126.3141331,33.3058638
126.3141316,33.3058635
126.3141305,33.3058632
126.3141291,33.3058629
126.3141277,33.3058627
126.3141264,33.3058625
126.314125,33.3058622
126.3141237,33.3058619
126.3141223,33.3058616
126.3141209,33.3058613
126.3141195,33.305861
126.3141181,33.3058606
126.3141166,33.3058603
126.3141151,33.3058599
126.3141137,33.3058595
126.3141122,33.3058591
126.3141107,33.3058587
126.3141091,33.3058583
126.3141076,33.3058579
126.3141058,33.3058574
126.3141043,33.305857
126.3141027,33.3058565
126.3141012,33.305856
126.3140995,33.3058555
126.3140979,33.305855
126.3140963,33.3058546
126.3140947,33.3058541
126.3140932,33.3058537
126.3140916,33.3058532
126.3140899,33.3058528
126.3140885,33.3058523
126.3140869,33.3058519
126.3140853,33.3058514
126.3140839,33.305851
126.3140824,33.3058505
126.3140808,33.30585
126.3140793,33.3058495
126.3140778,33.305849
126.3140764,33.3058486
126.3140751,33.3058482
126.3140736,33.3058477
126.3140724,33.3058472
126.3140711,33.3058467
126.3140698,33.3058463
126.3140686,33.3058458
126.3140671,33.3058453
126.3140659,33.3058447
126.3140645,33.3058441
126.3140632,33.3058436
126.3140619,33.305843
126.3140605,33.3058424
126.3140593,33.3058418
126.3140581,33.3058411
126.3140566,33.3058404
126.3140552,33.3058397
126.3140539,33.3058391
126.3140526,33.3058385
126.3140512,33.3058378
126.3140498,33.3058372
126.3140483,33.3058366
126.3140469,33.3058358
126.3140458,33.3058349
126.3140443,33.3058341
126.314043,33.3058332
126.3140419,33.3058323
126.3140404,33.3058315
126.3140393,33.3058306
126.314038,33.3058298
126.3140366,33.305829
126.3140356,33.305828
126.3140346,33.3058271
126.3140336,33.3058263
126.3140325,33.3058253
126.3140316,33.3058245
126.3140304,33.3058236
126.3140297,33.3058228
126.3140287,33.305822
126.3140279,33.305821
126.3140269,33.3058201
126.314026,33.3058192
126.3140252,33.3058184
126.3140244,33.3058176
126.3140236,33.3058169
126.3140226,33.3058161
126.3140218,33.3058152
126.3140209,33.3058144
126.31402,33.3058137
126.3140192,33.3058129
126.3140183,33.3058121
126.3140175,33.3058114
126.3140167,33.3058107
126.3140159,33.3058099
126.3140152,33.3058092
126.3140145,33.3058085
126.3140137,33.3058077
126.3140129,33.305807
126.3140121,33.3058063
126.3140113,33.3058056
126.3140104,33.3058048
126.3140094,33.3058039
126.3140086,33.3058031
126.3140077,33.3058022
126.3140067,33.3058013
126.3140057,33.3058003
126.3140047,33.3057995
126.3140037,33.3057984
126.3140026,33.3057974
126.3140016,33.3057964
126.3140006,33.3057953
126.3139996,33.3057941
126.3139985,33.305793
126.3139976,33.3057919
126.3139967,33.3057908
126.3139956,33.3057897
126.3139947,33.3057887
126.3139937,33.3057875
126.3139927,33.3057865
126.3139918,33.3057854
126.313991,33.3057844
126.31399,33.3057835
126.3139891,33.3057826
126.3139881,33.3057817
126.3139872,33.3057808
126.3139863,33.30578
126.3139854,33.3057791
126.3139846,33.3057783
126.3139839,33.3057775
126.3139832,33.3057767
126.3139825,33.305776
126.3139818,33.3057753
