Long,Lat,UTM_X(East),UTM_Y(North)
126.3145038,33.3056446,249964.05250982012,3688390.5757209156
126.3145038,33.3056456,249964.0553665301,3688390.6866351743
126.3145036,33.3056467,249964.03988224614,3688390.8091206066
126.3145035,33.3056479,249964.03399696978,3688390.9424575893
126.3145034,33.3056491,249964.02811169132,3688391.075794574
126.3145033,33.3056502,249964.02194073988,3688391.198040133
126.3145032,33.3056513,249964.01576979106,3688391.320285691
126.3145032,33.3056525,249964.01919784446,3688391.4533827994
126.3145031,33.3056536,249964.0130268962,3688391.575628359
126.314503,33.3056546,249964.00657027718,3688391.6867824905
126.314503,33.3056557,249964.00971265993,3688391.808788174
126.314503,33.3056568,249964.01285504282,3688391.930793858
126.314503,33.3056577,249964.01542608344,3688392.0306166895
126.314503,33.3056588,249964.0185684665,3688392.1526223756
126.3145031,33.3056598,249964.03073850842,3688392.263296759
126.3145031,33.3056608,249964.03359522036,3688392.374211016
126.3145032,33.3056617,249964.0454795909,3688392.473793975
126.3145032,33.3056626,249964.04805063162,3688392.5736168064
126.3145033,33.3056635,249964.05993500206,3688392.673199765
126.3145035,33.3056644,249964.08113270416,3688392.772542848
126.3145036,33.3056653,249964.09301707178,3688392.8721258063
126.3145036,33.3056661,249964.09530244124,3688392.9608572125
126.3145035,33.305667,249964.08856015507,3688393.060919918
126.3145034,33.3056678,249964.08153219562,3688393.149891201
126.3145035,33.3056686,249964.09313089438,3688393.2383827325
126.3145035,33.3056695,249964.09570193532,3688393.3382055643
126.3145035,33.3056704,249964.09827297632,3688393.438028396
126.3145035,33.3056713,249964.10084401738,3688393.537851229
126.3145036,33.3056722,249964.11272838476,3688393.6374341873
126.3145035,33.3056731,249964.10598609972,3688393.7374968943
126.3145033,33.305674,249964.0899304817,3688393.837799476
126.3145033,33.3056749,249964.0925015232,3688393.9376223083
126.3145033,33.3056758,249964.09507256476,3688394.037445141
126.3145032,33.3056768,249964.08861594956,3688394.148599274
126.3145031,33.3056777,249964.08187366324,3688394.24866198
126.3145031,33.3056787,249964.08473037652,3688394.359576239
126.314503,33.3056798,249964.07855943346,3688394.4818217964
126.3145028,33.3056808,249964.06278949152,3688394.593215804
126.3145024,33.3056819,249964.0286785639,3688394.716180989
126.3145021,33.3056829,249964.00359529574,3688394.8278148705
126.3145018,33.3056841,249963.97908337132,3688394.9616316045
126.3145016,33.3056852,249963.96359910342,3688395.0841170386
126.3145013,33.3056864,249963.93908718062,3688395.217933773
126.3145011,33.3056875,249963.923602914,3688395.340419206
126.3145009,33.3056887,249963.9084043173,3688395.4739960665
126.3145007,33.30569,249963.89349139517,3688395.618664352
126.3145004,33.3056911,249963.86869380367,3688395.74138966
126.3145002,33.3056924,249963.8537808831,3688395.886057947
126.3145,33.3056936,249963.83858228897,3688396.0196348066
126.3144996,33.3056948,249963.80475704535,3688396.153691417
126.3144992,33.3056959,249963.770646131,3688396.276656602
126.3144988,33.305697,249963.73653521534,3688396.399621786
126.3144986,33.3056981,249963.7210509548,3688396.522107221
126.3144981,33.3056993,249963.67791238945,3688396.656403706
126.3144977,33.3057004,249963.64380147916,3688396.7793688923
126.3144975,33.3057015,249963.628317221,3688396.9018543265
126.314497,33.3057025,249963.5846073125,3688397.0139679615
126.3144965,33.3057036,249963.5411830798,3688397.1371730226
126.3144963,33.3057046,249963.52541315168,3688397.2485670317
126.3144958,33.3057057,249963.48198891865,3688397.3717720928
126.3144954,33.3057067,249963.4475923419,3688397.4836458536
126.3144953,33.3057077,249963.4411357407,3688397.594799988
126.3144951,33.3057087,249963.42536581503,3688397.7061939975
126.3144948,33.3057096,249963.39999689042,3688397.806736457
126.3144946,33.3057106,249963.38422696583,3688397.918130467
126.3144944,33.3057115,249963.3681713692,3688398.0184330516
126.3144938,33.3057123,249963.3145768006,3688398.108603712
126.3144936,33.3057132,249963.2985212052,3688398.2089062957
126.3144933,33.305714,249963.27286661344,3688398.2983573293
126.3144929,33.3057148,249963.2378986981,3688398.388048239
126.3144926,33.3057156,249963.21224410518,3688398.477499273
126.3144924,33.3057164,249963.19590283916,3688398.5667104316
126.3144921,33.3057173,249963.17053392236,3688398.6672528926
126.3144917,33.305718,249963.13528033684,3688398.745852377
126.3144913,33.3057189,249963.10059809533,3688398.846634714
126.314491,33.3057198,249963.07522918063,3688398.947177174
126.3144905,33.3057207,249963.0312336195,3688399.048199386
126.3144901,33.3057216,249962.99655138046,3688399.1489817235
126.3144897,33.3057225,249962.96186914464,3688399.249764061
126.3144894,33.3057234,249962.9365002328,3688399.350306521
126.3144889,33.3057244,249962.8927903462,3688399.462420161
126.3144886,33.3057254,249962.86770710922,3688399.57405405
126.3144882,33.3057264,249962.83331054993,3688399.6859278115
